time,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC9.5,TC10
303,349.82,350.43,353.93,355.7,355.66,358.32,356.9,360.11,381.32,380.3,379.33
304,349.8,350.41,353.92,355.7,355.66,358.32,356.91,360.13,381.36,380.35,379.39
305,349.79,350.4,353.91,355.69,355.66,358.32,356.92,360.14,381.42,380.41,379.46
306,349.76,350.37,353.89,355.68,355.65,358.31,356.92,360.15,381.48,380.47,379.51
307,349.73,350.36,353.87,355.67,355.64,358.3,356.91,360.16,381.52,380.52,379.59
308,349.71,350.33,353.85,355.67,355.62,358.3,356.91,360.19,381.57,380.59,379.64
309,349.68,350.29,353.83,355.64,355.61,358.29,356.92,360.21,381.64,380.68,379.71
310,349.64,350.26,353.81,355.63,355.6,358.29,356.92,360.25,381.71,380.78,379.79
311,349.63,350.25,353.8,355.63,355.59,358.29,356.93,360.26,381.76,380.84,379.86
312,349.61,350.22,353.78,355.61,355.58,358.28,356.93,360.28,381.81,380.9,379.92
313,349.58,350.2,353.76,355.6,355.57,358.28,356.93,360.3,381.85,380.97,379.98
314,349.57,350.17,353.74,355.59,355.56,358.28,356.92,360.32,381.9,381.02,380.04
315,349.55,350.15,353.73,355.58,355.55,358.27,356.93,360.34,381.97,381.1,380.1
316,349.52,350.13,353.72,355.56,355.54,358.26,356.94,360.34,382.02,381.16,380.18
317,349.49,350.1,353.69,355.55,355.53,358.25,356.93,360.38,382.08,381.26,380.27
318,349.45,350.07,353.66,355.54,355.51,358.24,356.93,360.4,382.14,381.35,380.36
319,349.43,350.04,353.64,355.52,355.49,358.24,356.93,360.41,382.2,381.41,380.42
320,349.41,350.04,353.63,355.51,355.5,358.23,356.94,360.43,382.26,381.47,380.48
321,349.4,350.01,353.61,355.5,355.48,358.24,356.94,360.46,382.29,381.53,380.55
322,349.37,349.98,353.6,355.49,355.47,358.23,356.95,360.48,382.34,381.59,380.62
323,349.35,349.97,353.58,355.48,355.46,358.23,356.96,360.5,382.39,381.66,380.68
324,349.32,349.94,353.56,355.47,355.45,358.22,356.95,360.51,382.43,381.71,380.72
325,349.3,349.92,353.55,355.45,355.45,358.21,356.96,360.52,382.48,381.76,380.76
326,349.27,349.89,353.52,355.44,355.43,358.21,356.96,360.55,382.54,381.77,380.82
327,349.25,349.87,353.5,355.42,355.43,358.2,356.98,360.58,382.62,381.78,380.91
328,349.23,349.86,353.5,355.41,355.42,358.2,356.98,360.59,382.67,381.8,380.95
329,349.2,349.82,353.46,355.4,355.4,358.19,356.96,360.62,382.7,381.82,381.01
330,349.18,349.8,353.45,355.39,355.39,358.19,356.98,360.63,382.75,381.85,381.09
331,349.17,349.79,353.45,355.37,355.4,358.19,357.0,360.65,382.81,381.88,381.18
332,349.15,349.77,353.43,355.36,355.38,358.18,356.99,360.67,382.87,381.93,381.24
333,349.11,349.74,353.41,355.35,355.38,358.18,356.99,360.68,382.89,381.99,381.3
334,349.1,349.72,353.39,355.35,355.37,358.17,356.99,360.7,382.93,382.05,381.38
335,349.08,349.7,353.38,355.33,355.36,358.18,357.0,360.72,382.98,382.1,381.44
336,349.06,349.69,353.36,355.32,355.35,358.17,357.01,360.75,383.06,382.17,381.55
337,349.03,349.65,353.34,355.3,355.34,358.16,357.02,360.78,383.13,382.24,381.65
338,349.01,349.63,353.33,355.29,355.33,358.16,357.03,360.8,383.19,382.29,381.71
339,348.99,349.61,353.31,355.27,355.33,358.17,357.03,360.81,383.24,382.33,381.76
340,348.97,349.59,353.3,355.27,355.32,358.16,357.04,360.83,383.28,382.39,381.82
341,348.95,349.57,353.28,355.27,355.3,358.16,357.04,360.85,383.32,382.45,381.86
342,348.93,349.55,353.26,355.25,355.3,358.16,357.04,360.87,383.37,382.49,381.94
343,348.92,349.54,353.25,355.24,355.3,358.15,357.05,360.9,383.43,382.55,382.0
344,348.91,349.52,353.25,355.22,355.29,358.14,357.06,360.91,383.46,382.59,382.07
345,348.88,349.49,353.22,355.2,355.27,358.13,357.07,360.92,383.52,382.66,382.17
346,348.85,349.47,353.2,355.19,355.26,358.13,357.07,360.95,383.6,382.76,382.24
347,348.83,349.44,353.19,355.18,355.25,358.12,357.06,360.98,383.65,382.82,382.29
348,348.8,349.42,353.16,355.17,355.23,358.13,357.06,361.0,383.68,382.88,382.33
349,348.79,349.39,353.15,355.16,355.23,358.12,357.06,361.02,383.73,382.93,382.37
350,348.77,349.38,353.14,355.15,355.23,358.11,357.07,361.03,383.79,382.98,382.41
351,348.75,349.37,353.13,355.14,355.22,358.12,357.09,361.05,383.83,383.03,382.44
352,348.73,349.36,353.11,355.13,355.22,358.11,357.08,361.08,383.87,383.08,382.46
353,348.71,349.33,353.1,355.12,355.21,358.11,357.09,361.1,383.91,383.13,382.47
354,348.69,349.3,353.08,355.1,355.19,358.11,357.1,361.13,383.99,383.2,382.52
355,348.65,349.28,353.06,355.1,355.18,358.1,357.11,361.16,384.05,383.26,382.54
356,348.63,349.25,353.05,355.08,355.17,358.09,357.11,361.18,384.09,383.3,382.56
357,348.61,349.23,353.03,355.07,355.16,358.09,357.11,361.2,384.13,383.33,382.58
358,348.59,349.21,353.02,355.05,355.16,358.08,357.12,361.2,384.18,383.36,382.58
359,348.57,349.19,353.0,355.05,355.14,358.08,357.12,361.23,384.21,383.39,382.61
360,348.55,349.17,352.99,355.04,355.13,358.08,357.13,361.26,384.25,383.44,382.64
361,348.53,349.15,352.97,355.03,355.12,358.08,357.14,361.28,384.3,383.49,382.67
362,348.51,349.14,352.96,355.01,355.12,358.07,357.14,361.29,384.34,383.54,382.7
363,348.48,349.1,352.93,355.0,355.11,358.07,357.14,361.32,384.41,383.62,382.76
364,348.46,349.08,352.92,354.99,355.1,358.07,357.16,361.36,384.47,383.7,382.81
365,348.43,349.06,352.91,354.99,355.09,358.07,357.15,361.38,384.52,383.75,382.85
366,348.41,349.04,352.89,354.98,355.09,358.07,357.16,361.4,384.56,383.8,382.9
367,348.4,349.02,352.87,354.97,355.08,358.07,357.18,361.42,384.6,383.87,382.95
368,348.38,349.0,352.86,354.95,355.07,358.07,357.18,361.45,384.66,383.93,383.0
369,348.35,348.98,352.85,354.95,355.06,358.06,357.18,361.46,384.71,383.99,383.07
370,348.32,348.96,352.83,354.93,355.05,358.05,357.18,361.48,384.74,384.03,383.12
371,348.3,348.93,352.81,354.93,355.04,358.06,357.19,361.52,384.81,384.14,383.22
372,348.26,348.9,352.78,354.91,355.02,358.05,357.19,361.54,384.87,384.23,383.29
373,348.24,348.87,352.77,354.9,355.01,358.05,357.2,361.57,384.92,384.3,383.36
374,348.22,348.85,352.75,354.89,355.0,358.05,357.19,361.59,384.95,384.36,383.42
375,348.2,348.83,352.74,354.88,355.0,358.04,357.2,361.61,385.0,384.43,383.48
376,348.19,348.82,352.73,354.87,355.0,358.03,357.21,361.62,385.04,384.49,383.56
377,348.17,348.8,352.71,354.86,354.99,358.04,357.22,361.65,385.08,384.57,383.63
378,348.15,348.78,352.7,354.85,354.98,358.04,357.22,361.66,385.13,384.63,383.69
379,348.13,348.75,352.68,354.84,354.97,358.03,357.23,361.69,385.18,384.69,383.75
380,348.11,348.73,352.67,354.83,354.96,358.04,357.23,361.72,385.23,384.75,383.8
381,348.08,348.72,352.66,354.82,354.96,358.03,357.24,361.75,385.28,384.85,383.88
382,348.06,348.69,352.63,354.81,354.95,358.03,357.26,361.78,385.36,384.93,383.93
383,348.04,348.68,352.63,354.79,354.94,358.02,357.26,361.79,385.41,384.97,383.96
384,348.03,348.67,352.61,354.77,354.94,358.01,357.27,361.8,385.44,385.01,384.01
385,348.01,348.65,352.61,354.77,354.93,358.02,357.28,361.83,385.49,385.07,384.05
386,347.99,348.62,352.59,354.76,354.92,358.01,357.28,361.85,385.53,385.12,384.07
387,347.97,348.61,352.57,354.74,354.92,358.01,357.29,361.87,385.56,385.16,384.1
388,347.95,348.59,352.55,354.73,354.9,358.0,357.29,361.89,385.59,385.2,384.14
389,347.93,348.57,352.54,354.72,354.89,358.0,357.29,361.9,385.63,385.23,384.17
390,347.91,348.54,352.52,354.71,354.88,358.0,357.31,361.94,385.69,385.3,384.24
391,347.89,348.52,352.5,354.7,354.87,357.99,357.33,361.97,385.76,385.39,384.32
392,347.87,348.5,352.5,354.68,354.87,357.98,357.33,361.98,385.79,385.44,384.38
393,347.85,348.48,352.47,354.67,354.86,357.98,357.33,362.01,385.83,385.49,384.4
394,347.83,348.46,352.47,354.66,354.85,357.98,357.33,362.03,385.87,385.53,384.43
395,347.82,348.45,352.44,354.65,354.84,357.97,357.34,362.04,385.91,385.56,384.46
396,347.8,348.42,352.43,354.64,354.84,357.98,357.34,362.07,385.95,385.6,384.48
397,347.79,348.41,352.43,354.62,354.83,357.98,357.34,362.1,385.98,385.63,384.48
398,347.76,348.4,352.41,354.62,354.82,357.98,357.34,362.11,386.03,385.67,384.5
399,347.73,348.37,352.39,354.6,354.81,357.98,357.34,362.15,386.09,385.7,384.51
400,347.7,348.35,352.37,354.59,354.8,357.98,357.35,362.18,386.14,385.73,384.52
401,347.68,348.32,352.36,354.58,354.79,357.98,357.35,362.2,386.18,385.75,384.53
402,347.67,348.31,352.35,354.56,354.79,357.97,357.36,362.22,386.22,385.78,384.55
403,347.66,348.29,352.34,354.55,354.78,357.96,357.38,362.24,386.25,385.83,384.6
404,347.64,348.27,352.33,354.55,354.77,357.97,357.37,362.26,386.3,385.87,384.61
405,347.61,348.24,352.31,354.54,354.77,357.95,357.38,362.28,386.34,385.92,384.62
406,347.6,348.22,352.29,354.53,354.75,357.96,357.39,362.3,386.38,385.97,384.64
407,347.57,348.2,352.27,354.53,354.75,357.96,357.4,362.33,386.43,386.03,384.68
408,347.54,348.18,352.26,354.51,354.74,357.96,357.41,362.36,386.48,386.11,384.72
409,347.52,348.16,352.25,354.5,354.74,357.95,357.42,362.4,386.53,386.17,384.76
410,347.5,348.14,352.23,354.49,354.73,357.95,357.42,362.41,386.57,386.23,384.79
411,347.48,348.11,352.21,354.49,354.71,357.95,357.42,362.43,386.61,386.28,384.83
412,347.46,348.1,352.19,354.47,354.7,357.95,357.43,362.45,386.64,386.33,384.88
413,347.44,348.07,352.18,354.46,354.69,357.94,357.43,362.47,386.68,386.38,384.93
414,347.42,348.06,352.17,354.46,354.7,357.94,357.45,362.49,386.73,386.44,384.99
415,347.41,348.04,352.15,354.46,354.69,357.94,357.45,362.51,386.77,386.51,385.04
416,347.39,348.02,352.14,354.44,354.67,357.94,357.45,362.53,386.81,386.57,385.09
417,347.36,348.0,352.12,354.43,354.66,357.94,357.46,362.57,386.86,386.64,385.14
418,347.33,347.98,352.1,354.42,354.66,357.94,357.49,362.6,386.92,386.68,385.2
419,347.32,347.96,352.08,354.41,354.65,357.93,357.49,362.62,386.97,386.71,385.25
420,347.3,347.95,352.08,354.41,354.64,357.94,357.5,362.64,387.02,386.74,385.29
421,347.28,347.92,352.06,354.39,354.64,357.93,357.51,362.67,387.05,386.77,385.35
422,347.26,347.92,352.05,354.39,354.63,357.94,357.51,362.69,387.09,386.81,385.41
423,347.25,347.89,352.03,354.38,354.63,357.94,357.52,362.71,387.13,386.85,385.46
424,347.23,347.87,352.02,354.37,354.62,357.93,357.53,362.73,387.17,386.9,385.53
425,347.21,347.86,352.01,354.35,354.61,357.93,357.54,362.75,387.2,386.95,385.58
426,347.19,347.84,351.99,354.34,354.6,357.93,357.55,362.79,387.27,387.01,385.68
427,347.16,347.81,351.97,354.33,354.59,357.93,357.56,362.82,387.32,387.08,385.76
428,347.14,347.79,351.96,354.32,354.58,357.92,357.57,362.84,387.36,387.13,385.83
429,347.14,347.78,351.95,354.3,354.58,357.92,357.57,362.85,387.41,387.18,385.89
430,347.1,347.77,351.93,354.29,354.58,357.92,357.58,362.87,387.45,387.24,385.94
431,347.1,347.75,351.92,354.28,354.58,357.93,357.6,362.9,387.49,387.28,386.01
432,347.07,347.74,351.91,354.27,354.56,357.92,357.59,362.92,387.52,387.33,386.06
433,347.05,347.71,351.89,354.26,354.55,357.92,357.6,362.94,387.56,387.38,386.09
434,347.04,347.7,351.88,354.25,354.54,357.91,357.62,362.94,387.6,387.4,386.13
435,347.01,347.67,351.85,354.23,354.54,357.91,357.63,362.98,387.67,387.47,386.2
436,346.98,347.65,351.83,354.21,354.52,357.91,357.64,363.01,387.72,387.52,386.24
437,346.96,347.63,351.83,354.22,354.51,357.91,357.64,363.04,387.75,387.55,386.24
438,346.95,347.61,351.8,354.22,354.5,357.91,357.65,363.06,387.79,387.56,386.26
439,346.93,347.59,351.79,354.2,354.5,357.91,357.65,363.09,387.82,387.56,386.26
440,346.91,347.58,351.78,354.2,354.5,357.9,357.66,363.1,387.86,387.55,386.28
441,346.9,347.55,351.77,354.19,354.49,357.9,357.67,363.13,387.9,387.56,386.3
442,346.88,347.54,351.75,354.17,354.48,357.9,357.69,363.14,387.93,387.57,386.34
443,346.86,347.51,351.72,354.17,354.47,357.9,357.69,363.17,387.97,387.57,386.37
444,346.82,347.49,351.71,354.15,354.46,357.9,357.7,363.2,388.01,387.58,386.41
445,346.79,347.46,351.68,354.15,354.45,357.9,357.7,363.23,388.07,387.57,386.45
446,346.78,347.43,351.67,354.13,354.43,357.9,357.72,363.25,388.11,387.54,386.47
447,346.78,347.44,351.66,354.13,354.44,357.9,357.73,363.28,388.16,387.48,386.5
448,346.75,347.42,351.66,354.12,354.44,357.9,357.75,363.31,388.19,387.42,386.5
449,346.74,347.4,351.64,354.11,354.43,357.9,357.75,363.32,388.23,387.36,386.51
450,346.72,347.38,351.62,354.1,354.42,357.9,357.75,363.35,388.25,387.32,386.52
451,346.69,347.36,351.6,354.1,354.41,357.9,357.76,363.36,388.29,387.29,386.54
452,346.67,347.34,351.59,354.07,354.4,357.89,357.78,363.4,388.34,387.26,386.57
453,346.64,347.31,351.57,354.06,354.39,357.9,357.78,363.43,388.4,387.26,386.62
454,346.62,347.29,351.56,354.06,354.38,357.9,357.8,363.46,388.44,387.25,386.64
455,346.61,347.27,351.54,354.05,354.37,357.9,357.8,363.47,388.46,387.25,386.68
456,346.6,347.25,351.52,354.04,354.37,357.89,357.81,363.5,388.5,387.27,386.73
457,346.58,347.23,351.51,354.03,354.37,357.89,357.82,363.52,388.55,387.29,386.78
458,346.57,347.22,351.5,354.02,354.36,357.89,357.83,363.54,388.58,387.31,386.83
459,346.54,347.21,351.49,354.0,354.35,357.88,357.84,363.55,388.61,387.35,386.86
460,346.52,347.19,351.48,354.0,354.35,357.88,357.84,363.57,388.64,387.37,386.9
461,346.5,347.16,351.46,353.98,354.34,357.9,357.86,363.61,388.7,387.42,386.95
462,346.48,347.14,351.44,353.97,354.33,357.89,357.87,363.64,388.77,387.47,387.02
463,346.46,347.13,351.43,353.96,354.32,357.89,357.88,363.65,388.8,387.5,387.06
464,346.43,347.11,351.42,353.95,354.31,357.89,357.89,363.7,388.84,387.54,387.08
465,346.41,347.09,351.4,353.94,354.3,357.88,357.89,363.7,388.87,387.58,387.11
466,346.4,347.07,351.38,353.93,354.29,357.9,357.9,363.73,388.9,387.62,387.15
467,346.39,347.05,351.37,353.93,354.29,357.89,357.9,363.75,388.94,387.65,387.19
468,346.38,347.04,351.37,353.92,354.3,357.9,357.93,363.77,388.97,387.68,387.22
469,346.35,347.02,351.36,353.91,354.29,357.9,357.93,363.79,389.02,387.72,387.24
470,346.34,347.01,351.34,353.9,354.28,357.89,357.94,363.82,389.05,387.76,387.29
471,346.31,346.99,351.32,353.89,354.27,357.9,357.96,363.85,389.1,387.84,387.36
472,346.29,346.97,351.3,353.89,354.27,357.9,357.97,363.89,389.16,387.92,387.42
473,346.27,346.95,351.3,353.88,354.25,357.91,357.98,363.91,389.2,387.98,387.46
474,346.25,346.93,351.28,353.86,354.25,357.91,358.0,363.93,389.22,388.04,387.5
475,346.23,346.92,351.27,353.85,354.24,357.91,358.0,363.96,389.26,388.11,387.54
476,346.22,346.9,351.25,353.85,354.24,357.9,358.0,363.97,389.29,388.15,387.58
477,346.21,346.9,351.25,353.83,354.24,357.9,358.03,363.99,389.34,388.2,387.6
478,346.19,346.88,351.23,353.82,354.23,357.9,358.03,364.01,389.37,388.24,387.64
479,346.17,346.87,351.22,353.81,354.22,357.92,358.04,364.03,389.4,388.3,387.66
480,346.15,346.84,351.2,353.8,354.22,357.9,358.06,364.07,389.46,388.38,387.72
481,346.13,346.82,351.19,353.78,354.22,357.9,358.08,364.1,389.51,388.46,387.77
482,346.11,346.81,351.18,353.78,354.21,357.91,358.09,364.13,389.56,388.52,387.78
483,346.1,346.79,351.17,353.77,354.2,357.91,358.09,364.14,389.59,388.58,387.79
484,346.07,346.78,351.15,353.75,354.2,357.9,358.11,364.17,389.61,388.61,387.79
485,346.05,346.75,351.13,353.75,354.19,357.9,358.11,364.18,389.66,388.67,387.8
486,346.04,346.74,351.12,353.74,354.17,357.91,358.12,364.21,389.69,388.72,387.82
487,346.01,346.72,351.11,353.73,354.17,357.91,358.13,364.23,389.71,388.78,387.83
488,346.0,346.71,351.08,353.73,354.16,357.91,358.13,364.26,389.75,388.83,387.85
489,345.98,346.68,351.06,353.71,354.15,357.92,358.15,364.29,389.79,388.91,387.89
490,345.95,346.65,351.05,353.7,354.15,357.91,358.16,364.32,389.84,389.0,387.95
491,345.92,346.63,351.03,353.69,354.12,357.92,358.17,364.35,389.86,389.06,387.97
492,345.91,346.61,351.01,353.68,354.12,357.92,358.18,364.36,389.9,389.12,388.0
493,345.9,346.61,351.0,353.67,354.13,357.92,358.2,364.39,389.93,389.2,388.03
494,345.88,346.59,350.99,353.67,354.12,357.93,358.2,364.42,389.96,389.28,388.06
495,345.88,346.58,350.99,353.66,354.12,357.93,358.22,364.43,390.0,389.34,388.08
496,345.86,346.57,350.98,353.65,354.11,357.93,358.23,364.46,390.03,389.4,388.1
497,345.83,346.55,350.96,353.63,354.1,357.92,358.24,364.47,390.08,389.45,388.13
498,345.8,346.53,350.94,353.63,354.09,357.93,358.27,364.5,390.14,389.53,388.15
499,345.79,346.51,350.93,353.61,354.1,357.93,358.29,364.53,390.16,389.59,388.18
500,345.78,346.49,350.91,353.61,354.08,357.93,358.28,364.56,390.18,389.63,388.19
501,345.75,346.47,350.9,353.59,354.07,357.93,358.28,364.58,390.22,389.69,388.21
502,345.73,346.46,350.89,353.59,354.07,357.93,358.3,364.6,390.25,389.75,388.23
503,345.73,346.44,350.87,353.57,354.07,357.93,358.31,364.62,390.28,389.82,388.26
504,345.71,346.44,350.86,353.57,354.06,357.94,358.32,364.66,390.31,389.88,388.28
505,345.69,346.42,350.85,353.55,354.06,357.93,358.34,364.66,390.34,389.92,388.3
506,345.66,346.4,350.83,353.55,354.04,357.94,358.35,364.7,390.39,389.99,388.35
507,345.64,346.37,350.82,353.53,354.04,357.94,358.37,364.74,390.42,390.05,388.38
508,345.62,346.35,350.8,353.52,354.03,357.95,358.37,364.76,390.39,390.06,388.32
509,345.61,346.34,350.79,353.53,354.02,357.95,358.39,364.78,390.33,389.99,388.17
510,345.6,346.33,350.78,353.51,354.03,357.96,358.41,364.8,390.27,389.84,387.95
511,345.59,346.32,350.78,353.51,354.03,357.95,358.42,364.82,390.2,389.6,387.65
512,345.57,346.3,350.76,353.5,354.02,357.95,358.43,364.84,390.1,389.29,387.27
513,345.54,346.28,350.75,353.49,354.03,357.96,358.44,364.86,389.99,388.92,386.85
514,345.52,346.26,350.74,353.48,354.02,357.96,358.44,364.88,389.85,388.49,386.35
515,345.5,346.24,350.73,353.49,354.02,357.97,358.45,364.91,389.71,388.02,385.85
516,345.49,346.22,350.72,353.48,354.01,357.98,358.46,364.95,389.45,387.26,385.06
517,345.46,346.2,350.72,353.47,354.02,357.99,358.48,364.99,389.19,386.47,384.24
518,345.44,346.17,350.71,353.47,354.01,357.98,358.49,365.0,389.02,385.92,383.69
519,345.43,346.15,350.7,353.48,354.01,357.99,358.5,365.02,388.84,385.37,383.13
520,345.4,346.14,350.69,353.46,354.01,357.99,358.51,365.05,388.66,384.83,382.56
521,345.4,346.13,350.7,353.47,354.02,358.01,358.53,365.07,388.48,384.28,381.97
522,345.38,346.12,350.7,353.46,354.01,358.01,358.55,365.11,388.29,383.73,381.38
523,345.37,346.11,350.7,353.48,354.03,358.01,358.57,365.14,388.1,383.18,380.78
524,345.35,346.1,350.7,353.48,354.03,358.04,358.59,365.18,387.8,382.35,379.88
525,345.33,346.08,350.7,353.49,354.03,358.04,358.61,365.21,387.47,381.49,378.95
526,345.3,346.06,350.69,353.49,354.03,358.06,358.61,365.24,387.24,380.93,378.32
527,345.3,346.06,350.7,353.49,354.04,358.06,358.63,365.25,387.03,380.37,377.71
528,345.29,346.05,350.7,353.49,354.04,358.08,358.65,365.29,386.81,379.82,377.1
529,345.27,346.04,350.7,353.49,354.04,358.08,358.67,365.31,386.58,379.31,376.51
530,345.25,346.04,350.69,353.49,354.04,358.08,358.68,365.33,386.35,378.82,375.91
531,345.23,346.03,350.69,353.5,354.04,358.1,358.7,365.35,386.11,378.3,375.32
532,345.22,346.02,350.69,353.49,354.05,358.11,358.72,365.37,385.87,377.78,374.72
533,345.19,346.0,350.68,353.5,354.04,358.12,358.73,365.41,385.48,377.03,373.79
534,345.15,345.99,350.68,353.5,354.04,358.14,358.75,365.45,385.07,376.3,372.87
535,345.14,345.98,350.67,353.51,354.03,358.16,358.77,365.49,384.79,375.81,372.28
536,345.12,345.97,350.67,353.52,354.03,358.17,358.78,365.51,384.53,375.35,371.67
537,345.11,345.98,350.66,353.53,354.04,358.17,358.79,365.54,384.26,374.9,371.09
538,345.09,345.97,350.67,353.53,354.04,358.2,358.81,365.57,383.97,374.49,370.52
539,345.07,345.95,350.66,353.52,354.05,358.2,358.83,365.58,383.71,374.07,369.95
540,345.06,345.95,350.66,353.52,354.06,358.22,358.85,365.61,383.43,373.64,369.4
541,345.04,345.95,350.66,353.53,354.05,358.23,358.87,365.63,383.13,373.23,368.87
542,345.01,345.94,350.65,353.54,354.05,358.24,358.89,365.65,382.72,372.81,368.08
543,344.99,345.92,350.64,353.54,354.05,358.25,358.9,365.68,382.33,372.22,367.31
544,344.98,345.93,350.65,353.54,354.06,358.27,358.93,365.71,382.02,371.68,366.81
545,344.95,345.93,350.64,353.55,354.06,358.28,358.94,365.74,381.7,371.31,366.31
546,344.94,345.92,350.64,353.54,354.06,358.29,358.96,365.75,381.41,370.91,365.81
547,344.92,345.92,350.64,353.55,354.06,358.31,358.97,365.78,381.15,370.52,365.3
548,344.9,345.92,350.63,353.54,354.07,358.31,358.99,365.79,380.92,370.14,364.79
549,344.89,345.92,350.63,353.55,354.06,358.33,359.01,365.83,380.7,369.76,364.29
550,344.88,345.92,350.63,353.54,354.07,358.34,359.03,365.84,380.53,369.4,363.8
551,344.87,345.91,350.62,353.56,354.07,358.35,359.04,365.85,380.39,369.07,363.31
552,344.84,345.91,350.62,353.56,354.08,358.37,359.07,365.88,380.08,368.55,362.6
553,344.81,345.91,350.62,353.55,354.07,358.38,359.1,365.91,379.63,368.05,361.9
554,344.8,345.91,350.62,353.56,354.08,358.39,359.12,365.92,379.29,367.75,361.43
555,344.79,345.91,350.62,353.56,354.09,358.4,359.14,365.94,378.97,367.43,360.97
556,344.78,345.92,350.62,353.55,354.09,358.41,359.15,365.95,378.68,367.12,360.52
557,344.76,345.91,350.61,353.55,354.1,358.42,359.17,365.97,378.45,366.83,360.1
558,344.74,345.91,350.61,353.55,354.09,358.43,359.18,365.99,378.28,366.53,359.68
559,344.73,345.91,350.6,353.56,354.09,358.44,359.2,366.0,378.15,366.25,359.24
560,344.7,345.91,350.6,353.56,354.09,358.45,359.22,366.01,377.78,365.85,358.6
561,344.68,345.91,350.59,353.56,354.09,358.47,359.24,366.04,377.25,365.48,357.97
562,344.65,345.9,350.58,353.57,354.08,358.49,359.25,366.07,376.9,365.21,357.55
563,344.65,345.91,350.59,353.57,354.1,358.5,359.28,366.09,376.58,364.9,357.16
564,344.63,345.93,350.59,353.57,354.1,358.51,359.3,366.11,376.27,364.61,356.76
565,344.62,345.92,350.58,353.57,354.1,358.51,359.3,366.12,376.01,364.33,356.35
566,344.61,345.92,350.59,353.58,354.11,358.54,359.32,366.13,375.8,364.09,355.94
567,344.59,345.92,350.58,353.57,354.11,358.54,359.33,366.14,375.6,363.82,355.51
568,344.57,345.92,350.58,353.57,354.11,358.55,359.35,366.15,375.38,363.49,355.09
569,344.55,345.93,350.57,353.57,354.11,358.56,359.37,366.17,375.02,363.06,354.42
570,344.52,345.92,350.56,353.58,354.11,358.57,359.4,366.19,374.61,362.53,353.76
571,344.5,345.93,350.56,353.59,354.12,358.6,359.41,366.21,374.33,362.09,353.34
572,344.5,345.93,350.55,353.58,354.11,358.6,359.42,366.23,374.0,361.79,352.95
573,344.48,345.94,350.56,353.58,354.13,358.61,359.44,366.23,373.71,361.48,352.57
574,344.46,345.94,350.55,353.58,354.13,358.62,359.45,366.24,373.47,361.24,352.19
575,344.44,345.94,350.55,353.59,354.13,358.64,359.46,366.25,373.34,361.01,351.83
576,344.44,345.94,350.54,353.58,354.13,358.64,359.49,366.26,373.12,360.8,351.47
577,344.41,345.94,350.54,353.59,354.13,358.66,359.49,366.28,372.82,360.57,351.11
578,344.39,345.95,350.54,353.6,354.13,358.67,359.52,366.29,372.4,360.31,350.59
579,344.36,345.94,350.53,353.6,354.14,358.68,359.54,366.3,372.06,359.86,350.06
580,344.36,345.95,350.53,353.6,354.13,358.71,359.56,366.32,371.86,359.41,349.74
581,344.34,345.95,350.53,353.59,354.14,358.71,359.57,366.31,371.73,359.14,349.41
582,344.33,345.95,350.53,353.6,354.15,358.72,359.59,366.31,371.62,358.88,349.07
583,344.31,345.97,350.52,353.59,354.15,358.73,359.6,366.32,371.49,358.6,348.74
584,344.3,345.97,350.52,353.6,354.15,358.74,359.61,366.33,371.33,358.31,348.41
585,344.29,345.97,350.52,353.59,354.15,358.74,359.62,366.35,371.13,358.03,348.09
586,344.27,345.98,350.52,353.6,354.16,358.75,359.65,366.38,370.93,357.77,347.76
587,344.25,345.98,350.51,353.61,354.17,358.77,359.67,366.37,370.65,357.5,347.28
588,344.22,345.99,350.51,353.6,354.17,358.78,359.69,366.36,370.26,357.17,346.83
589,344.2,345.99,350.5,353.6,354.17,358.8,359.7,366.36,370.0,356.87,346.51
590,344.19,345.99,350.49,353.6,354.17,358.81,359.72,366.38,369.78,356.69,346.22
591,344.17,345.99,350.49,353.6,354.16,358.83,359.74,366.39,369.55,356.53,345.92
592,344.15,346.0,350.49,353.6,354.17,358.83,359.74,366.39,369.28,356.4,345.63
593,344.14,346.0,350.48,353.6,354.17,358.84,359.75,366.4,369.01,356.27,345.31
594,344.12,346.0,350.48,353.6,354.17,358.85,359.75,366.39,368.75,356.14,345.01
595,344.11,346.0,350.48,353.6,354.17,358.86,359.77,366.38,368.58,356.03,344.69
596,344.1,346.02,350.48,353.6,354.18,358.87,359.78,366.38,368.4,355.87,344.37
597,344.07,346.02,350.47,353.59,354.18,358.89,359.81,366.39,368.18,355.51,343.88
598,344.05,346.02,350.46,353.6,354.19,358.9,359.83,366.39,367.9,355.09,343.38
599,344.04,346.03,350.46,353.6,354.18,358.91,359.84,366.39,367.65,354.77,343.08
600,344.01,346.03,350.45,353.6,354.19,358.91,359.85,366.39,367.4,354.44,342.79
601,344.0,346.02,350.44,353.6,354.18,358.92,359.86,366.4,367.14,354.19,342.51
602,343.99,346.02,350.45,353.6,354.19,358.93,359.87,366.4,366.95,353.9,342.24
603,343.97,346.04,350.44,353.6,354.19,358.94,359.88,366.4,366.79,353.58,341.95
604,343.95,346.04,350.44,353.61,354.19,358.96,359.9,366.39,366.62,353.24,341.66
605,343.93,346.05,350.44,353.61,354.18,358.97,359.91,366.38,366.43,352.97,341.36
